token_mint,token_symbol,total_tvl_usd,total_volume_usd,total_pool_count,has_orca,orca_pool_count,has_raydium,raydium_pool_count,has_meteora,meteora_pool_count,has_kamino,kamino_reserve_count,has_exponent,exponent_market_count,dex_tvl_usd,dex_volume_usd,dex_pool_count,dex_protocol_count,lending_tvl_usd,yield_tvl_usd,protocol_count,venue_type_count,has_lending_and_yield,protocols_list,venue_types_list,top_dex_counterparts,source_count_with_symbol,symbol_confidence,has_complete_metadata,interest_score,shortlist_tier
9n7PCZLVMG9sEViRwz2cmaR4eM72R3ekWuBdEzZppump,SEAMANIA,11477.435,258.9220775317608,1,False,0,True,1,False,0,False,0,False,0,11477.435,258.9220775317608,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.06,tail
AGkFkKgXUEP7ZXazza5a25bSKbz5dDpgafPhqywuQnpf,SSU,11492.69,12.74109362662306,1,False,0,True,1,False,0,False,0,False,0,11492.69,12.74109362662306,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.06,tail
8D1nUMJQam54o34Kj2knFhSTaWoehEr4mBc7LfiDdCqq,SHARBI,11490.1,0.590607667131791,1,False,0,True,1,False,0,False,0,False,0,11490.1,0.590607667131791,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.06,tail
FX5TagT4YWygdXh4xSFM2CJ75HuSJcyVhk7H1wEUBucg,APRENDRE,11498.525,29.171604648964347,1,False,0,True,1,False,0,False,0,False,0,11498.525,29.171604648964347,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.06,tail
A18GrBLPSWUGg1pp3tg9oJU2KBQrkkKiyykL21b4u22i,ORBIO,11502.5,81.53903500885465,1,False,0,True,1,False,0,False,0,False,0,11502.5,81.53903500885465,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.06,tail
HCgybxq5Upy8Mccihrp7EsmwwFqYZtrHrsmsKwtGXLgW,STARS,11451.42,63.98362145329316,1,False,0,True,1,False,0,False,0,False,0,11451.42,63.98362145329316,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.05,tail
BjCmA9ZYwJ1BwusMGaSxe4pgaa9gfXTtdyX27NYEpump,BONECOIN,11455.765,92.5027798876134,1,False,0,True,1,False,0,False,0,False,0,11455.765,92.5027798876134,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
RNCoMmGbjMKg6aJRfpoosnjuP7Xp2MLrYn1bvdr5usE,RNC,11407.815,49.10902088294309,1,False,0,True,1,False,0,False,0,False,0,11407.815,49.10902088294309,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.05,tail
CCT1pYwf38nJTjmMbU2z2hkHPDXbstEKYf99uccshS7N,XCN,11413.915,0.0,1,False,0,True,1,False,0,False,0,False,0,11413.915,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.05,tail
3JvjHipKxQ3YErP8BfJVYq3Jt6NpAfX77tKeTVskbonk,TOPS,11405.295,839.3525172766883,1,False,0,True,1,False,0,False,0,False,0,11405.295,839.3525172766883,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
4BRummYdfvoEGQwYzTSmn5F6RyAFdrHUTFkeagobpump,,11422.945,0.0,1,False,0,True,1,False,0,False,0,False,0,11422.945,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,0,none,False,28.05,tail
Aq8Gocyvyyi8xk5EYxd6viUfVmVvs9T9R6mZFzZFpump,HYPER,11418.015,119.8420081190749,1,False,0,True,1,False,0,False,0,False,0,11418.015,119.8420081190749,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,11417.72,0.0025272506944444446,1,False,0,True,1,False,0,False,0,False,0,11417.72,0.0025272506944444446,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.05,tail
4QNcNRJBSxXWmwGBFM9cTgq981rrxxz8KHLaNK7qJpMy,XCN,11431.885,0.0,1,False,0,True,1,False,0,False,0,False,0,11431.885,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.05,tail
3H14LDW8aFRpokfN7QxNpM2DUZ5F8E8FNmhgQHyLPXrw,GPR,11432.26,0.8970184468768796,1,False,0,True,1,False,0,False,0,False,0,11432.26,0.8970184468768796,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
AZZyEKLE288XgF795nkktMC9poBgsq93mkcZQxRrpump,XRP,11430.835,34.69250696170161,1,False,0,True,1,False,0,False,0,False,0,11430.835,34.69250696170161,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
CHVggq5Bu2UKLB1MQtLciDV3UKv5hwLkJwA14egApump,momo,11443.405,0.1584467984908873,1,False,0,True,1,False,0,False,0,False,0,11443.405,0.1584467984908873,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
AKtixLfY2z51yT7G4yxYDrdjL786dz4zXynUGJUbpump,SULLY,11441.58,1363.1832940249024,1,False,0,True,1,False,0,False,0,False,0,11441.58,1363.1832940249024,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
HyVDEc81P8DGfNfZbBZwyntJPvjrSi7JEK1vgqbJmUq9,TruthFI,11435.155,1.040654748886788,1,False,0,True,1,False,0,False,0,False,0,11435.155,1.040654748886788,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
ArV6LJWw7Gf8KR5u3vSpz2DNbztKQw1EExZ8XNbTpbVT,KOK,11449.17,0.0,1,False,0,True,1,False,0,False,0,False,0,11449.17,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.05,tail
C4AAwyU6x5MTNnQwhtgwVLuWW5gkJojKsfSNKRYX8ndf,mɔ,11418.927590545927,1.37434675231164,1,True,1,False,0,False,0,False,0,False,0,11418.927590545927,1.37434675231164,1,1,0.0,0.0,1,1,False,Orca,dex,USDC,1,medium,False,28.05,tail
86t88w3MKT38HChTBKBwEeb1RW1MeTceaW68qY2Vpump,LMT,11364.49,117.91017326176392,1,False,0,True,1,False,0,False,0,False,0,11364.49,117.91017326176392,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
BjjvKX5k7gQoGRmvQAA5WMr7EkQ2cirGTSGxAznDpump,EARL,11365.91,187.40539888384836,1,False,0,True,1,False,0,False,0,False,0,11365.91,187.40539888384836,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
5uNuMLe9dFggb574gpi5r3ZrpB8zULVhxEVP2gk9Wm9a,MBOT,11379.22,0.0,1,False,0,True,1,False,0,False,0,False,0,11379.22,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.04,tail
3C3pXiWCKr3BFEKHkWzuHWmcbYWAoGLE26BTmFHtTBj4,DRKIMCHI,11383.39,30.51772772565316,1,False,0,True,1,False,0,False,0,False,0,11383.39,30.51772772565316,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
4M79Qjv2Jfjmcq19M41V8QFYohBv2KrgEn9dJhVtpump,FUJI,11400.895,7.597307581111798,1,False,0,True,1,False,0,False,0,False,0,11400.895,7.597307581111798,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
942dr3uUvPBKrrgRUXCBmhKUvkjc8Ju4Mg61FEKXUQg1,TULATU,11399.385,0.0,1,False,0,True,1,False,0,False,0,False,0,11399.385,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
bv88GZQfPHeTXHctPPxkbFCAKBCocXFSENYGYBppump,LATE,11351.605,1847.021868364062,1,False,0,True,1,False,0,False,0,False,0,11351.605,1847.021868364062,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
6gdDALVM7FrTnXTXo17PpHnLtUdnaAtokCBzPUZKA2rx,SP,11360.06,342.1568839803146,1,False,0,True,1,False,0,False,0,False,0,11360.06,342.1568839803146,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.04,tail
Y191kW3yUBAq23257RsgwifQq3vBmY3MtJYFAYCVVhu,XDC,11300.515,0.0,1,False,0,True,1,False,0,False,0,False,0,11300.515,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.03,tail
2F1zbXWjHnHeahXXDGQjdWr7bAZhpvt7BEHeBeBxCq14,BAMB,11294.835,9343.62806361542,1,False,0,True,1,False,0,False,0,False,0,11294.835,9343.62806361542,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
2QPbJJYCDUN3rerc2dA4DD9rAznsniNqaPKPb2mJ9vfr,CHUCK,11308.11,0.0,1,False,0,True,1,False,0,False,0,False,0,11308.11,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
8NrAzg558TYtwdGYcwomsLHfdQ5dwEYckXqgfL6tpump,petunia,11342.605,8.106934451611606,1,False,0,True,1,False,0,False,0,False,0,11342.605,8.106934451611606,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
Eoo3LNvzyMm5K1jfwY7PkSdxBSBgXYJJ7DERTdFBpump,DChefSol,11329.265,0.0,1,False,0,True,1,False,0,False,0,False,0,11329.265,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
28qK5EDy7RrUxNmXFi94hqhWUpQeftccaLQuMZ5iGQqv,SATO,11329.415,0.15616992433251506,1,False,0,True,1,False,0,False,0,False,0,11329.415,0.15616992433251506,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
22pdvRHc6HW3Fbjw3qggQxncX77iHLfhjqSMxEhspump,Bully,11336.065,1585.3561339598057,1,False,0,True,1,False,0,False,0,False,0,11336.065,1585.3561339598057,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
CckLtcfEtsYzg8sUrVBBrFKt16iExpvEurc1dhKmmoon,T3AI,11334.305,0.4035011347905848,1,False,0,True,1,False,0,False,0,False,0,11334.305,0.4035011347905848,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.03,tail
GWsmnVgPUoY5z9sNj5phRZbFWEY8M8WAjGZEvhCwbonk,GOD,11277.07,420.7363576755493,1,False,0,True,1,False,0,False,0,False,0,11277.07,420.7363576755493,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.02,tail
5fvuVSTycsgqaB4s1weFxuLxBy29sXEGqD38JUxaKtvk,BWORM,11285.97,0.0,1,False,0,True,1,False,0,False,0,False,0,11285.97,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.02,tail
6wdbFQAxDVwUdJrZEnnzgPzsZ1NruvLhf9qCvmSD5DLX,NEKO,11279.275,0.0,1,False,0,True,1,False,0,False,0,False,0,11279.275,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.02,tail
6CAsXfiCXZfP8APCG6Vma2DFMindopxiqYQN4LSQfhoC,POKT,11250.39703255646,13416.2986902722,1,True,1,False,0,False,0,False,0,False,0,11250.39703255646,13416.2986902722,1,1,0.0,0.0,1,1,False,Orca,dex,SOL,1,medium,False,28.02,tail
7a4cXVvVT7kF6hS5q5LDqtzWfHfys4a9PoK6pf87RKwf,LUNY,11260.21,0.0,1,False,0,True,1,False,0,False,0,False,0,11260.21,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.02,tail
BzpqoPc44oaHu9SB5hek1GRNjzc4UwFcL4oWusWozm3N,CHILL,11271.46,0.0,1,False,0,True,1,False,0,False,0,False,0,11271.46,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.02,tail
FhktPbn5xL1yqMztCwvmU1ytPzYumviXjBcYNLm3MCJV,HBAR,11259.91,0.0,1,False,0,True,1,False,0,False,0,False,0,11259.91,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.02,tail
HKv9jA7VREs68BA3PZMREiwuQKzfLUjr9azgrzbNpump,LQC,11206.855,30.040519332442063,1,False,0,True,1,False,0,False,0,False,0,11206.855,30.040519332442063,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.01,tail
6gvWSka7SnJDn4mqV7Ydn4q7AyVNSo2aX4TNGjBg7Cct,MUMMAT,11236.66,0.0,1,False,0,True,1,False,0,False,0,False,0,11236.66,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.01,tail
9MnKTgwFyXJgnZumHGT9NdHuzm98ACjkNwpLniLhpump,fun,11193.455,0.0,1,False,0,True,1,False,0,False,0,False,0,11193.455,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.01,tail
3yX3teNoUtPXPMFH5XXTChw9LNajsYmLg47nGAgNgXTY,AX8,11200.385,0.0,1,False,0,True,1,False,0,False,0,False,0,11200.385,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.01,tail
5uPDmcSHNSyH6zQbnamjFfmoqMQvPhDNwhhr5NY4RoAv,XRP,11215.025,0.0,1,False,0,True,1,False,0,False,0,False,0,11215.025,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.01,tail
Bn113WT6rbdgwrm12UJtnmNqGqZjY4it2WoUQuQopFVn,,11201.915,0.0,1,False,0,True,1,False,0,False,0,False,0,11201.915,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,IVAN,0,none,False,28.01,tail
7r7U6VMqJ6SyBqSJUHipJP4LdUdEog3Lt5epMv2Kpump,PROUD,11205.59,0.0,1,False,0,True,1,False,0,False,0,False,0,11205.59,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.01,tail
AcJTj14wb9VjVtVrR7E7eoxeK4HayqZ9bPdNvkiEpump,MEOW,11232.145,15.65519286803899,1,False,0,True,1,False,0,False,0,False,0,11232.145,15.65519286803899,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.01,tail
ERKbvKU1Md4AXNyzWQbagRJWpGE7rwUxGep9ESaxpump,qAI,11223.96,0.0,1,False,0,True,1,False,0,False,0,False,0,11223.96,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.01,tail
34dTS8suaQrnCSDBmh9omUepFjg93NXcPWDRTmvvqray,MRWD,11176.575,36.7559142818137,1,False,0,True,1,False,0,False,0,False,0,11176.575,36.7559142818137,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
Bg5hCjWXVAQMNTAE6Jt9tLTnPM5JTx4Raug4p4McbhB9,PMUSH,11176.035,5452.426915093033,1,False,0,True,1,False,0,False,0,False,0,11176.035,5452.426915093033,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
8npbXTu4oTNw3xrMGY1aTm4CtB7cMPVuRUCh3Wqj3fSW,STACKS,11178.52,0.0,1,False,0,True,1,False,0,False,0,False,0,11178.52,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
2xP43MawHfU7pwPUmvkc6AUWg4GX8xPQLTGMkSZfCEJT,NINJA,11178.05,0.0,1,False,0,True,1,False,0,False,0,False,0,11178.05,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
5VNQ9zcNPsjS7Rve2pfTnopwnXw9k3WShMZhb5ScGjwk,ansehm,11157.705,0.0,1,False,0,True,1,False,0,False,0,False,0,11157.705,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
5xEJ3UeGru1TPa5Ck2csJVgX4b4YgovhLEPeuvj2Xp3q,ARCHIE,11150.08,0.2274478675963341,1,False,0,True,1,False,0,False,0,False,0,11150.08,0.2274478675963341,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
odinyvt9FgWWxw9BwZFjf7Agcch6Pk9mKubszw4izAG,ODIN,11168.625,2.312055161925835,1,False,0,True,1,False,0,False,0,False,0,11168.625,2.312055161925835,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
msmVdkw96VP8YCwtBLUwye3y4o7KZG78dFFnowYQADe,NOTSEC,11157.905,0.0,1,False,0,True,1,False,0,False,0,False,0,11157.905,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
jvQGx9MSKGZaK9maAPbbK778TKAJEVCxjpNiwjotime,stacc,11131.455,0.0,1,False,0,True,1,False,0,False,0,False,0,11131.455,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,28.0,tail
HvFR3sfxUFxC4eppskx4VeDoA2HN83AYVGxj3RPG4ykc,TVR,11135.95,1961.3407308344576,1,False,0,True,1,False,0,False,0,False,0,11135.95,1961.3407308344576,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,28.0,tail
Gp8GVGPc8QCe4Jn6ryG5YKokG5bjKycATEzqpeyspump,KEKE,11135.825,0.14734199622840777,1,False,0,True,1,False,0,False,0,False,0,11135.825,0.14734199622840777,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,28.0,tail
DmH4THCJFNSA6ivXk3YpcyPwkJmQTCuDQw4NCyTr6Ajt,UNSK,11081.68,0.0,1,False,0,True,1,False,0,False,0,False,0,11081.68,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
4XX9qQo5PNatn9YMLHR6DL5wvdmwi5KJCgKh7gd8pump,hold,11109.36,0.0,1,False,0,True,1,False,0,False,0,False,0,11109.36,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
3Rcc6tMyS7ZEa29dxV4g3J5StorS9J1dn98gd42pZTk1,MIMANY,11097.57,0.0,1,False,0,True,1,False,0,False,0,False,0,11097.57,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
GEGQeMTbQpn7fKDe6fjH9iBUdB6XVdEk9KabZbGpboGB,JUNGLE,11074.95,0.0,1,False,0,True,1,False,0,False,0,False,0,11074.95,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
EuU9Vh37eKDdUnZkUfMZLGCcBqwFYpr1E6X3ZwUxhvgm,IMAGINE,11123.925,1856.9538189233165,1,False,0,True,1,False,0,False,0,False,0,11123.925,1856.9538189233165,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
Dw33uoMZHKFzBfnqPQvBGTQpLb7GGKgyPfCsafy94ZRU,XDC,11086.265,0.0,1,False,0,True,1,False,0,False,0,False,0,11086.265,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,27.99,tail
Gq2mS5uvTX8vKYXhSwxg1khMwPyJfDCDziXNMoj6sByk,PEPESOL,11091.445,0.08804620821486724,1,False,0,True,1,False,0,False,0,False,0,11091.445,0.08804620821486724,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
B9pmGiVoXPyPKFViY6se32qtRGX85qv4mYB7Gp1os4w4,RICKROLL,11077.175,146.67091555577554,1,False,0,True,1,False,0,False,0,False,0,11077.175,146.67091555577554,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
BC2CWeUZZvZKniqn4MedxFh12jNjSMLke2Hp2puTXutE,SAAD,11123.235,225.75029317686904,1,False,0,True,1,False,0,False,0,False,0,11123.235,225.75029317686904,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
5B78tJdCEGhm25PYzvgs8F1NUDKqXCCturAgKUNPQbxg,NEWSOM,11116.765,0.06005889682395616,1,False,0,True,1,False,0,False,0,False,0,11116.765,0.06005889682395616,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.99,tail
EN4XMiYLf6PMgCyc6BWE4ynEeX9tN9xubW993e7ppump,BLS,11070.105,0.0,1,False,0,True,1,False,0,False,0,False,0,11070.105,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
TNh4HphGRorrjLFztWq1ekJakVeWPmLnzymGCE2pump,SLINKY,11020.26,0.0,1,False,0,True,1,False,0,False,0,False,0,11020.26,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
69Xiof1EjVjoV3tVDCG6K9sjMhQiBtRVoXDAAbozksVo,YOUREX,11064.415,0.0,1,False,0,True,1,False,0,False,0,False,0,11064.415,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
EzYyFvUE2AepSxbtdDkkq5rWpN7bXhYzQphZ2gF4Y24R,BOXXY,11027.075,0.0,1,False,0,True,1,False,0,False,0,False,0,11027.075,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
DdEgvcQxVP4dPHhPJJb5KqeYoZcEzVMd7PvXtB9Rpump,PepagySan,11071.37,0.0,1,False,0,True,1,False,0,False,0,False,0,11071.37,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
4jhAWeCGHj3ocydA79Cy2XCXyXWs4uCHGzoN7whRQJX8,USTP,11045.02,0.0,1,False,0,True,1,False,0,False,0,False,0,11045.02,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,27.98,tail
WEmjxPMGXEW1Nvc4rCgRKiWHj1H1tvhPsKMw2yvpump,DIGIMON,11031.42,107.28984500747002,1,False,0,True,1,False,0,False,0,False,0,11031.42,107.28984500747002,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
FAJW358HjJ2mHXSHbHyxghfVGzX5SBoupdjRr2y9pump,sonny,11066.72,0.0,1,False,0,True,1,False,0,False,0,False,0,11066.72,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.98,tail
4ouxTzt3E6S7fB8aP73S2apVU9deNbgLGaZtgVNC66zn,XRP,11072.38,0.0,1,False,0,True,1,False,0,False,0,False,0,11072.38,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,27.98,tail
Cwe5k2iEy8dt7vCGY93GBrqQS4FWyac6pQjvjLcPD6qp,AROK,11007.26,2.247123993723071,1,False,0,True,1,False,0,False,0,False,0,11007.26,2.247123993723071,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.97,tail
8vRnnknwERunJEEDtEFoxzaxbxGnEY61FPbx8uTVKsUD,PIF,11018.905,0.23282064101517183,1,False,0,True,1,False,0,False,0,False,0,11018.905,0.23282064101517183,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.97,tail
4TUNzcgp2fPD48fcW4seRjyqyDZMrPj4ZubnXFEsKeYk,PRNT,10967.455,0.04096821772324559,1,False,0,True,1,False,0,False,0,False,0,10967.455,0.04096821772324559,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.97,tail
C4yE42tg6ybGwyELdGHaP2E8UchwygcCLBxuE8VRsJjd,UFOC,10978.965,14.701608113205095,1,False,0,True,1,False,0,False,0,False,0,10978.965,14.701608113205095,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.97,tail
72NTbVWqvCxmGARj3zjEzFDybGJ5ehrgLcT1DfRdcwFH,CENT,11005.75,0.002034,1,False,0,True,1,False,0,False,0,False,0,11005.75,0.002034,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,27.97,tail
8vBi7sgMvzuRMscYMoVJb768hGV3nHPSPxs4SfZGNutz,GNutz,10996.295,0.0,1,False,0,True,1,False,0,False,0,False,0,10996.295,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.97,tail
4S7y4y3dobPj3VEqPtu9bitPJZeQswEq1eGLuhWUpump,NEIRO,10995.28,0.0,1,False,0,True,1,False,0,False,0,False,0,10995.28,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.97,tail
6GhgKLtfacfVKHjEL6JnPwJAsTeV9gczf72QMStm6ij2,AAPL.p,10993.545,0.0,1,False,0,True,1,False,0,False,0,False,0,10993.545,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,27.97,tail
DRVM9vP5coW4WHsNv1kajhn55duyuua4cJ9NGkSApump,HELA,10964.45,0.3397871802886948,1,False,0,True,1,False,0,False,0,False,0,10964.45,0.3397871802886948,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
5D9LBmEeWjKXZs8JRaP8YdBDdkdQPwu9mATXTcMUq7YU,DRAGO,10964.455,0.07422218658296323,1,False,0,True,1,False,0,False,0,False,0,10964.455,0.07422218658296323,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
AuFy4UNdargMkNDmZyrQseU5gg75hinSDdPKmb3wpump,,10920.995,757.348435514138,1,False,0,True,1,False,0,False,0,False,0,10920.995,757.348435514138,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,0,none,False,27.96,tail
prmmgF5GJCSDNEcwZe2HWb5DsDsFngxTetZ95C4VKxX,PRM,10961.99,0.0013674057907133775,1,False,0,True,1,False,0,False,0,False,0,10961.99,0.0013674057907133775,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
92zh8CkBj78ZzVAXHbTZe9mYxksDzVMfvkMoox5aNUr8,PCP,10961.455,0.0,1,False,0,True,1,False,0,False,0,False,0,10961.455,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
3eEoQw439B2WgGjJNWZ5f6BC9yNrQ2nFxGnzHiDf2eFp,GLOW,10953.39,0.0,1,False,0,True,1,False,0,False,0,False,0,10953.39,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
DEADsWJZaonaiZPFkrqEEBGf43mzA5uHeHpwgy9dW666,DEADS,10963.815,15.85768392584166,1,False,0,True,1,False,0,False,0,False,0,10963.815,15.85768392584166,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
39foCGC9zixPSXVzRZdCbKE6nmx5WyjDq5FJ3J7x4REV,TRADIE,10932.84,166.6184914712295,1,False,0,True,1,False,0,False,0,False,0,10932.84,166.6184914712295,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.96,tail
25okNXRjYJC4nwyg84e1tV5VAuCJT8CYe1tJJYoFqJnw,GTAVI,10891.18,932.6839114629292,1,False,0,True,1,False,0,False,0,False,0,10891.18,932.6839114629292,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,27.95,tail
