token_symbol,token_mint,protocol,venue_type,tvl_usd,volume_usd,pool_id,pool_name
tGBP,2zMqyX4AYCk6mgy5UZ2S7zUaLxwERhK5WjqDzkPPbSpW,Orca,dex,46379.24859321739,1999.96,9aJrewHLYMjXiZK5u2UU4aWi4R3jFGtoKJJo4AaHYyjt,tGBP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,46379.24859321739,1999.96,9aJrewHLYMjXiZK5u2UU4aWi4R3jFGtoKJJo4AaHYyjt,tGBP/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,45893.33974935665,195314.473475862,CSP4RmB6kBHkKGkyTnzt9zYYXDA8SbZ5Do5WfZcjqjE4,SOL/HNT
HNT,hntyVP6YFm1Hg25TN9WGLqM12b8TQmcknKrdu1oxWux,Orca,dex,45893.33974935665,195314.473475862,CSP4RmB6kBHkKGkyTnzt9zYYXDA8SbZ5Do5WfZcjqjE4,SOL/HNT
MPLX,METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m,Orca,dex,45701.0871492684,3219.04557671719,GExy9FLjGXMLRxNr4MMYFKG6dwXbepidB7oELNpopcRD,MPLX/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,45701.0871492684,3219.04557671719,GExy9FLjGXMLRxNr4MMYFKG6dwXbepidB7oELNpopcRD,MPLX/JitoSOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,44926.88170467053,286959.731826898,7eMnzvi48Nbz2yRaQrCWqfQ7awPNPfV3AboaejktyGMD,SOL/PUMP
PUMP,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,Orca,dex,44926.88170467053,286959.731826898,7eMnzvi48Nbz2yRaQrCWqfQ7awPNPfV3AboaejktyGMD,SOL/PUMP
SOL,So11111111111111111111111111111111111111112,Orca,dex,43904.21943921296,227.950036420339,EkDQqNFijZHQDKfM8KcNBFb3UUGaJRuZpJkj1Zu2BYFN,SOL/mSOL
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,43904.21943921296,227.950036420339,EkDQqNFijZHQDKfM8KcNBFb3UUGaJRuZpJkj1Zu2BYFN,SOL/mSOL
ABR0,4WRBAuvUfpuJmDhWcsQFRoiaFrbGN3s5j2LtwXQjFVo2,Orca,dex,43173.50182490182,72.9155183838628,9txwSofrJdaPprTPVFD2xSESRukgNyVTRd35iU6AKX6c,ABR0/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,43173.50182490182,72.9155183838628,9txwSofrJdaPprTPVFD2xSESRukgNyVTRd35iU6AKX6c,ABR0/USDC
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Orca,dex,43111.716310797696,0.0,jEMt41QA1DZah4XA9b2cmEQwmfdGpZzEsyouC5wxNtG,USDT/GRASS
GRASS,Grass7B4RdKfBCjTKgSqnXkqjwiGvQyFbuSCUJr3XXjs,Orca,dex,43111.716310797696,0.0,jEMt41QA1DZah4XA9b2cmEQwmfdGpZzEsyouC5wxNtG,USDT/GRASS
ZARP,dngKhBQM3BGvsDHKhrLnjvRKfY5Q7gEnYGToj9Lk8rk,Orca,dex,42106.15662146334,0.0,BKkQSrVH9QeRn181MnFveVASJ6Q9FjKpWu4vgHwEatHk,ZARP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,42106.15662146334,0.0,BKkQSrVH9QeRn181MnFveVASJ6Q9FjKpWu4vgHwEatHk,ZARP/USDC
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Orca,dex,40494.21272523252,0.0,A7b863SSz4VXJfpbTrt8Cj3NF1fCgWZgLXZ4P12BMPxL,JLP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,40494.21272523252,0.0,A7b863SSz4VXJfpbTrt8Cj3NF1fCgWZgLXZ4P12BMPxL,JLP/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,40324.08388989584,41224.5991855661,ZSwYf4YGm1L2JKWVS8KjHo1B6tUC9ZSsS16CTQvLDpw,SOL/DOOD
DOOD,DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,Orca,dex,40324.08388989584,41224.5991855661,ZSwYf4YGm1L2JKWVS8KjHo1B6tUC9ZSsS16CTQvLDpw,SOL/DOOD
HYPE,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,Orca,dex,39554.812161296,7694.17388717742,DZN7rhBeiDz6XnXoa2vFRePaHYXxDrXjc7MinSigurbU,HYPE/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,39554.812161296,7694.17388717742,DZN7rhBeiDz6XnXoa2vFRePaHYXxDrXjc7MinSigurbU,HYPE/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,38658.57733683047,6061.49349773653,GjnwqGf6fxyZp9fqe1hf5i8QxXdDecwfbXiQFaMhmHTy,SOL/ALEPH
ALEPH,3UCMiSnkcnkPE1pgQ5ggPCBv6dXgVUy16TmMUe1WpG9x,Orca,dex,38658.57733683047,6061.49349773653,GjnwqGf6fxyZp9fqe1hf5i8QxXdDecwfbXiQFaMhmHTy,SOL/ALEPH
SOL,So11111111111111111111111111111111111111112,Orca,dex,37390.04966579943,2291.40313579367,4C6dxGkKseW63umGSP9c7hQSv5tpHyUdyniBjCWYACVU,SOL/ORCA
ORCA,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,Orca,dex,37390.04966579943,2291.40313579367,4C6dxGkKseW63umGSP9c7hQSv5tpHyUdyniBjCWYACVU,SOL/ORCA
ORCA,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,Orca,dex,35891.27133876422,8009.07109263596,5Z66YYYaTmmx1R4mATAGLSc8aV4Vfy5tNdJQzk1GP9RF,ORCA/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,35891.27133876422,8009.07109263596,5Z66YYYaTmmx1R4mATAGLSc8aV4Vfy5tNdJQzk1GP9RF,ORCA/USDC
wfragSOL,WFRGSWjaz8tbAxsJitmbfRuFV2mSNwy7BMWcCwaA28U,Orca,dex,35554.52807059707,1234.2107588255,5xfKkFmhzNhHKTFUkh4PJmHSWB6LpRvhJcUMKzPP6md2,wfragSOL/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,35554.52807059707,1234.2107588255,5xfKkFmhzNhHKTFUkh4PJmHSWB6LpRvhJcUMKzPP6md2,wfragSOL/JitoSOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,34784.12843388204,15261.4684406261,ek5qUSH3qws3FjLVko1kqkKopFw6SUNtr5jijrcR9pi,SOL/zBTC
zBTC,zBTCug3er3tLyffELcvDNrKkCymbPWysGcWihESYfLg,Orca,dex,34784.12843388204,15261.4684406261,ek5qUSH3qws3FjLVko1kqkKopFw6SUNtr5jijrcR9pi,SOL/zBTC
META,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,Orca,dex,34418.11492116363,79.336588089502,3oL8urV54Lm9ZAFemSegmQox6oEzCJ2kag6hbWKbHt6w,META/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,34418.11492116363,79.336588089502,3oL8urV54Lm9ZAFemSegmQox6oEzCJ2kag6hbWKbHt6w,META/USDC
whETH,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Orca,dex,34415.07116151176,4814.47340153321,GcQLSSU7AMH6Sqg9bzTGGPjdsN3erSnzhstNtqTwJkYt,whETH/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,34415.07116151176,4814.47340153321,GcQLSSU7AMH6Sqg9bzTGGPjdsN3erSnzhstNtqTwJkYt,whETH/USDC
BRUV,BRUV9DjBeDZRamtWjhzQEH5roosnBApPhfqS1HQ23Xgy,Orca,dex,34335.57761091257,0.0,4aUneDv9MvkKGXBcJxH5Sy3uLyXcy2bukGXiYHJSNs8n,BRUV/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,34335.57761091257,0.0,4aUneDv9MvkKGXBcJxH5Sy3uLyXcy2bukGXiYHJSNs8n,BRUV/USDC
USDS,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,Orca,dex,34140.649872075315,19443.1744408115,AxqAWNZqozhTn2pkDPgpf5kc5DeBuhLKKNWnt3dLrxdi,USDS/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,34140.649872075315,19443.1744408115,AxqAWNZqozhTn2pkDPgpf5kc5DeBuhLKKNWnt3dLrxdi,USDS/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,33761.57705020588,1346.09757615309,HSWWBSubMBWAqatcdwa8xRcD53qkg1bQTVTijRGinmZG,SOL/EAT
EAT,375aiUqZERLrB9sHtsArKr4nuWCgBrtqibUDBMGeLvZC,Orca,dex,33761.57705020588,1346.09757615309,HSWWBSubMBWAqatcdwa8xRcD53qkg1bQTVTijRGinmZG,SOL/EAT
ONyc,5Y8NV33Vv7WbnLfq3zBcKSdYPrk7g2KoiQoe7M2tcxp5,Orca,dex,33660.65270347176,32775.1422799384,4MKCGZ9X9VYcFqkTTJhWBEVScw1EVPcW1SUrHx5TrPzK,ONyc/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,33660.65270347176,32775.1422799384,4MKCGZ9X9VYcFqkTTJhWBEVScw1EVPcW1SUrHx5TrPzK,ONyc/JitoSOL
xBTC,CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn,Orca,dex,33381.97154712882,12724.8002168073,Ef1i833QDSK7AzkocsGEqpYN5WwJ6R9xvyTzVSLhc2HL,xBTC/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,33381.97154712882,12724.8002168073,Ef1i833QDSK7AzkocsGEqpYN5WwJ6R9xvyTzVSLhc2HL,xBTC/JitoSOL
hyUSD,5YMkXAYccHSGnHn9nob9xEvv6Pvka9DZWH7nTbotTu9E,Orca,dex,32848.037979725064,34508.5408870084,BM4rn7ES2JEo2BXLh62etYRHCk137NhLVsZ8Uhr91d9p,hyUSD/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,32848.037979725064,34508.5408870084,BM4rn7ES2JEo2BXLh62etYRHCk137NhLVsZ8Uhr91d9p,hyUSD/JitoSOL
stSOL,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,Orca,dex,32240.64252275306,3068.91629024775,AXtdSZ2mpagmtM5aipN5kV9CyGBA8dxhSBnqMRp7UpdN,stSOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,32240.64252275306,3068.91629024775,AXtdSZ2mpagmtM5aipN5kV9CyGBA8dxhSBnqMRp7UpdN,stSOL/USDC
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,31922.392807262866,2210.78621900686,AiMZS5U3JMvpdvsr1KeaMiS354Z1DeSg5XjA4yYRxtFf,mSOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,31922.392807262866,2210.78621900686,AiMZS5U3JMvpdvsr1KeaMiS354Z1DeSg5XjA4yYRxtFf,mSOL/USDC
JupSOL,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,Orca,dex,31505.47964522986,27776.3465235133,D2G7dVp1tSsxKx9hs4PLvG5nECszWLg5A1YzahmFx8Pp,JupSOL/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,31505.47964522986,27776.3465235133,D2G7dVp1tSsxKx9hs4PLvG5nECszWLg5A1YzahmFx8Pp,JupSOL/JitoSOL
JWT,JWmDeJQwXBmTinz7EQVmMMBpjXNU3yHTEQY7Bhy9UD4,Orca,dex,31505.148702704137,10213.7383110278,5LwDfTswGiacesFdGkqhBKjy6HX77a5Hyr7QW2kg7dMU,JWT/USDT
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Orca,dex,31505.148702704137,10213.7383110278,5LwDfTswGiacesFdGkqhBKjy6HX77a5Hyr7QW2kg7dMU,JWT/USDT
MiLF,6tHHhni3KB9tU3qUS85BRyTaoJE9rWdt2kttibBMiLF,Orca,dex,31282.790424494146,62449.1879843165,5RjvQkE8cVorsDWPEJR2iEZ1PZFPjDFF2XHn7hWN3ww5,MiLF/SOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,31282.790424494146,62449.1879843165,5RjvQkE8cVorsDWPEJR2iEZ1PZFPjDFF2XHn7hWN3ww5,MiLF/SOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,31222.556445001555,2338.7882871844,DB7VtRPVePiVF513NKs2cb9QnEBWJZQRXap4TnWLd5xF,SOL/POLIS
POLIS,poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk,Orca,dex,31222.556445001555,2338.7882871844,DB7VtRPVePiVF513NKs2cb9QnEBWJZQRXap4TnWLd5xF,SOL/POLIS
whETH,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Orca,dex,30804.045765874598,18413.8510175047,6Qa4N6dvQYAh6oZk7dMhPqMaGHBaFP3XTVpVQQLVX4Lx,whETH/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,30804.045765874598,18413.8510175047,6Qa4N6dvQYAh6oZk7dMhPqMaGHBaFP3XTVpVQQLVX4Lx,whETH/JitoSOL
LEAF,LEAFqNixpTuk8UCfrxvs2r3MQRB5xEh6Gw9YjMTt6WB,Orca,dex,30145.487670990045,0.0,3532u8GTfK8bWaX9GLkGxhZXJAdyuPUWKCLzGFh7NSom,LEAF/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,30145.487670990045,0.0,3532u8GTfK8bWaX9GLkGxhZXJAdyuPUWKCLzGFh7NSom,LEAF/USDC
AUDIO,9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,Orca,dex,30033.975656047183,931.268596917642,CZqbzVsVQQtBy1X15gHxipWFnC3Hkar62LJ49XuSK7ec,AUDIO/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,30033.975656047183,931.268596917642,CZqbzVsVQQtBy1X15gHxipWFnC3Hkar62LJ49XuSK7ec,AUDIO/USDC
DSF,3o2GCwpoUTr6CezPdvMYHmxY9wcfVr5TU1oTb1uLJGVm,Orca,dex,29666.00645641545,3025.49765735338,DHocZn9H1b4eMrcoyr3tHi4KT1o4jZabkZBHReu73r5U,DSF/USDT
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Orca,dex,29666.00645641545,3025.49765735338,DHocZn9H1b4eMrcoyr3tHi4KT1o4jZabkZBHReu73r5U,DSF/USDT
JTO,jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL,Orca,dex,29556.52372077767,538.35312332963,4UVvSVdeth9mxpPe4nwwZseXPd2bqqDm4xVaJSve3DXw,JTO/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,29556.52372077767,538.35312332963,4UVvSVdeth9mxpPe4nwwZseXPd2bqqDm4xVaJSve3DXw,JTO/JitoSOL
HONEY,4vMsoUT2BWatFweudnQM1xedRLfJgJ7hswhcpz4xgBTy,Orca,dex,29211.98180357703,26.5037768427142,DSyu4Sc5TyWDATZQaiZSMg4KTauwbsXpHb4Z1dU3i5wR,HONEY/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,29211.98180357703,26.5037768427142,DSyu4Sc5TyWDATZQaiZSMg4KTauwbsXpHb4Z1dU3i5wR,HONEY/USDC
JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,Orca,dex,29029.599849935912,39941.6853084362,4Ui9QdDNuUaAGqCPcDSp191QrixLzQiLxJ1Gnqvz3szP,JUP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,29029.599849935912,39941.6853084362,4Ui9QdDNuUaAGqCPcDSp191QrixLzQiLxJ1Gnqvz3szP,JUP/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,27982.283117555213,0.0,8swmncVEA5pqhFAXxVNuZDu8oXgRUeCJdF6i3ZKcJgHC,SOL/TURBO
TURBO,42KmnheUHt3UaQFoAKnipLgBJ1Zm427heJdQcHGPtnjc,Orca,dex,27982.283117555213,0.0,8swmncVEA5pqhFAXxVNuZDu8oXgRUeCJdF6i3ZKcJgHC,SOL/TURBO
GP,31k88G5Mq7ptbRDf3AM13HAq6wRQHXHikR8hik7wPygk,Orca,dex,27608.485789650833,1677.63270272862,9vNKzrrHAjqjuTGLjCBo9Ai4edMYgP9dsG4tFZ2hF251,GP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,27608.485789650833,1677.63270272862,9vNKzrrHAjqjuTGLjCBo9Ai4edMYgP9dsG4tFZ2hF251,GP/USDC
IDRX,idrxZcP8xiKkYk6XGD4uz1dxEYCWSgKDHqgjsBbwDur,Orca,dex,27386.631415570922,79.8814050392758,AekrUD6STwjEcpsQgyR2F5ATtoE1Kjzkcwb8Zj5UjBrt,IDRX/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,27386.631415570922,79.8814050392758,AekrUD6STwjEcpsQgyR2F5ATtoE1Kjzkcwb8Zj5UjBrt,IDRX/USDC
tGBP,2zMqyX4AYCk6mgy5UZ2S7zUaLxwERhK5WjqDzkPPbSpW,Orca,dex,27164.925324412365,0.0,FRdJGssp2aw8GstkX1bsy29CxH3wKsfWeAZW2V3KNJex,tGBP/GILTS
GILTS,GiLTSeSFnNse7xQVYeKdMyckGw66AoRmyggGg1NNd4yr,Orca,dex,27164.925324412365,0.0,FRdJGssp2aw8GstkX1bsy29CxH3wKsfWeAZW2V3KNJex,tGBP/GILTS
BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Orca,dex,26687.424935282088,692.816066231179,8QaXeHBrShJTdtN1rWCccBxpSVvKksQ2PCu5nufb2zbk,BONK/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,26687.424935282088,692.816066231179,8QaXeHBrShJTdtN1rWCccBxpSVvKksQ2PCu5nufb2zbk,BONK/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,26345.152662153614,112.767829258579,gpSJMBq2ibptLe8mXHrr3rkoNmP9vngwu6W4KYnb1F8,SOL/WUF
WUF,73xsLcBnLnc9bh81cqVKqj8uEyiarXng5ZwJuTbnVebG,Orca,dex,26345.152662153614,112.767829258579,gpSJMBq2ibptLe8mXHrr3rkoNmP9vngwu6W4KYnb1F8,SOL/WUF
TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,Orca,dex,25848.02978900443,16594.0600737074,9p7abUFv31ycgu9kckvnoqMMvBy67dqTDM2m6HP9xokN,TSLAx/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,25848.02978900443,16594.0600737074,9p7abUFv31ycgu9kckvnoqMMvBy67dqTDM2m6HP9xokN,TSLAx/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,25722.918173357953,1096.7397598586,8gYLBKbixC2Vn9zsrqPJrvEUL5NNFEMg39Mv2kFyKzoE,SOL/XYO
XYO,FCZKwHd9Qn1EQj8fFuNLB8dupAWCoJJNePbMqyHhS77b,Orca,dex,25722.918173357953,1096.7397598586,8gYLBKbixC2Vn9zsrqPJrvEUL5NNFEMg39Mv2kFyKzoE,SOL/XYO
SOL,So11111111111111111111111111111111111111112,Orca,dex,25253.75647606627,0.0,DUkxpGwqcs8XpYVsFozPxgsRkEfpwTFzKP85ahNV9TyK,SOL/VCHF
VCHF,AhhdRu5YZdjVkKR3wbnUDaymVQL2ucjMQ63sZ3LFHsch,Orca,dex,25253.75647606627,0.0,DUkxpGwqcs8XpYVsFozPxgsRkEfpwTFzKP85ahNV9TyK,SOL/VCHF
USDJ,4gPKqsSUMbBD7SQy3gYNFwGsfCPgTJEQxsXaxXZJUaNo,Orca,dex,25020.616682237953,0.0,3VA2jAGaGv62pQAkpQbmTGURmEtXnpVX3LWcgF76Jcjj,USDJ/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,25020.616682237953,0.0,3VA2jAGaGv62pQAkpQbmTGURmEtXnpVX3LWcgF76Jcjj,USDJ/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,24958.082178144767,15414.0521536417,9VuCJupdVXC1kKijULJQ2GPKPvk2kSMHtgvwDuQq3TDo,SOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,24958.082178144767,15414.0521536417,9VuCJupdVXC1kKijULJQ2GPKPvk2kSMHtgvwDuQq3TDo,SOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,24726.28948478804,836.234408800291,GsGMhrY2qYHGYNf3rnCMXcYbu3sEJH2EjYzVju5BfvL,USDC/OKHD
OKHD,HxU8PfJXmaPaReLMTQzQF3Fjp93c2ffeUjyJRnP3dZHk,Orca,dex,24726.28948478804,836.234408800291,GsGMhrY2qYHGYNf3rnCMXcYbu3sEJH2EjYzVju5BfvL,USDC/OKHD
SOL,So11111111111111111111111111111111111111112,Orca,dex,24534.09436337158,1299.27723950859,32sdbwjkCNWgKHRMWpM6pBcScVomXrVyvVEx7jsYEUxU,SOL/ETF
ETF,GTNWZVa5JfRsMk4HWDiCKkMtKzrAni3dyMxvPqCTyJse,Orca,dex,24534.09436337158,1299.27723950859,32sdbwjkCNWgKHRMWpM6pBcScVomXrVyvVEx7jsYEUxU,SOL/ETF
HSUSD,4FVaHEubcqws8hKwJSiW8f8CmKGUyMsBxTKUytcGdRvd,Orca,dex,24464.077820188424,2427.58071604676,SeYZyAtXg82UDxXYEHysCRFyGMnzKZE9jvJ9uJq43sj,HSUSD/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,24464.077820188424,2427.58071604676,SeYZyAtXg82UDxXYEHysCRFyGMnzKZE9jvJ9uJq43sj,HSUSD/USDC
CBay,8cFj6QHhoXPC6UpCHXewQFfTCJGAyWdiqWAFu1s3YSau,Orca,dex,24188.702777844057,0.0,HPAh9xUFoxHKrg4z2u5xeiLWxE6quANDJj2QqGpqrku5,CBay/CCC
CCC,EdemxjodDCT7qAfUHean215Kqag5MKAHr9HwvHGCWB9W,Orca,dex,24188.702777844057,0.0,HPAh9xUFoxHKrg4z2u5xeiLWxE6quANDJj2QqGpqrku5,CBay/CCC
SOL,So11111111111111111111111111111111111111112,Orca,dex,23902.726732090814,95109.8286016227,Dsxt7wUigQU5puH9nHjmfwnUenMycAgsFtrkfggLh8P1,SOL/ZEUS
ZEUS,ZEUS1aR7aX8DFFJf5QjWj2ftDDdNTroMNGo8YoQm3Gq,Orca,dex,23902.726732090814,95109.8286016227,Dsxt7wUigQU5puH9nHjmfwnUenMycAgsFtrkfggLh8P1,SOL/ZEUS
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,23707.971284383886,0.0,CFM3RxFiiig1dxmVAGmHJ3LTe3233nBVzAXjctwqxGUW,USDC/00
00,J469VXgtd9KQoBJ6vTf5cyHyJp5uGpEuRRHf2g72HhkT,Orca,dex,23707.971284383886,0.0,CFM3RxFiiig1dxmVAGmHJ3LTe3233nBVzAXjctwqxGUW,USDC/00
WBTC,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,Orca,dex,23635.363225494297,84962.2392342738,Et9ds3gAzGath532xasPiXt5bJxhSqkuZX4fPwwYwTcL,WBTC/xBTC
xBTC,CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn,Orca,dex,23635.363225494297,84962.2392342738,Et9ds3gAzGath532xasPiXt5bJxhSqkuZX4fPwwYwTcL,WBTC/xBTC
SOL,So11111111111111111111111111111111111111112,Orca,dex,23606.55603311539,8053.14223828012,H3f4q1Y7mo7qwL5rKFpbesmJ8nKjkFPR6xWtYXGKCKqK,SOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,23606.55603311539,8053.14223828012,H3f4q1Y7mo7qwL5rKFpbesmJ8nKjkFPR6xWtYXGKCKqK,SOL/USDC
MOT,motN8Tg6xBp7ZnHuqdBPxqCBhQTjzKrWaauqb8pBizt,Orca,dex,23549.867517062616,2879.75893887732,EwvgsfiJMcMRnscxRLL2aMbFgNLRRiUZPMB58etkNzza,MOT/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,23549.867517062616,2879.75893887732,EwvgsfiJMcMRnscxRLL2aMbFgNLRRiUZPMB58etkNzza,MOT/USDC
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,23539.625759393333,511.083636904925,C8m5mzaCqYFdAPFKJYbqreBye56YMxHsV17t9LbbXZie,mSOL/JLP
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Orca,dex,23539.625759393333,511.083636904925,C8m5mzaCqYFdAPFKJYbqreBye56YMxHsV17t9LbbXZie,mSOL/JLP
SOL,So11111111111111111111111111111111111111112,Orca,dex,23340.529491847,5801.70056585663,5vYzpf5Mxu5ewEciWCu2Gr96qN58JNsmVZPBsStPGmUZ,SOL/VEUR
VEUR,C4Kkr9NZU3VbyedcgutU6LKmi6MKz81sx6gRmk5pX519,Orca,dex,23340.529491847,5801.70056585663,5vYzpf5Mxu5ewEciWCu2Gr96qN58JNsmVZPBsStPGmUZ,SOL/VEUR
SOL,So11111111111111111111111111111111111111112,Orca,dex,22805.504566803073,23146.4744561167,14K3BM1FA6gn4F9X1h5E9uriMZZY2xyz3fQ72bL628un,SOL/MON
MON,CrAr4RRJMBVwRsZtT62pEhfA9H5utymC2mVx8e7FreP2,Orca,dex,22805.504566803073,23146.4744561167,14K3BM1FA6gn4F9X1h5E9uriMZZY2xyz3fQ72bL628un,SOL/MON
